sublocality_id,state_id,state_name,sub_locality_name
12776,2,KEDAH,MEETING ROOM
12777,2,KEDAH,MEGAT DEWA
12778,2,KEDAH,MEGAT DEWA MUKIM PUTAT
12779,2,KEDAH,MELATI DUSUN BATU 2 KAMPUNG BEGIA
12780,2,KEDAH,MELINTANG GUNUNG
12781,2,KEDAH,MELOR
12782,2,KEDAH,MENARA ALOR SETAR
12783,2,KEDAH,MENGKUANG MASJID
12784,2,KEDAH,MENTALON
12785,2,KEDAH,MENTALOON
12786,2,KEDAH,MERBAU PULAS
12787,2,KEDAH,MERBOK
12788,2,KEDAH,MERGONG
12789,2,KEDAH,MERGONG 2
12790,2,KEDAH,MERGONG TENGAH
12791,2,KEDAH,MERGONG TENGAH KM 4
12792,2,KEDAH,MERGONG TEPI PUSPAKOM
12793,2,KEDAH,MERITUS PELANGI BEACH RESORT & SPA
12794,2,KEDAH,MERONG 11
12795,2,KEDAH,MERTAJAM
12796,2,KEDAH,MEWAH KURNIA
12797,2,KEDAH,MINI STADIUM KELADI
12798,2,KEDAH,MINSURA ENTERPRISE
12799,2,KEDAH,MIRU ENTERPRISE SDN BHD
12800,2,KEDAH,MRSM
12801,2,KEDAH,MRSM BALING
12802,2,KEDAH,MRSM MERBOK
12803,2,KEDAH,MRSM PDRM
12804,2,KEDAH,MSAM 2019
12805,2,KEDAH,MUKI KUAH
12806,2,KEDAH,MUKI MPELUBANG
12807,2,KEDAH,MUKIM
12808,2,KEDAH,MUKIM AH
12809,2,KEDAH,MUKIM AH PADANG SERA
12810,2,KEDAH,MUKIM AIR HANGAT
12811,2,KEDAH,MUKIM AIR PUTEH
12812,2,KEDAH,MUKIM AIR PUTEH DALAM
12813,2,KEDAH,MUKIM AIR PUTIH
12814,2,KEDAH,MUKIM ALOR MALAI
12815,2,KEDAH,MUKIM ANAK BUKIT
12816,2,KEDAH,MUKIM ATER HANGAT
12817,2,KEDAH,MUKIM AYAR HANGAT
12818,2,KEDAH,MUKIM AYER HANGAR
12819,2,KEDAH,MUKIM AYER HANGAR EWA
12820,2,KEDAH,MUKIM AYER HANGAT
12821,2,KEDAH,MUKIM AYER HITAM
12822,2,KEDAH,MUKIM AYER PUTEH
12823,2,KEDAH,MUKIM AYER PUTEH DALAM
12824,2,KEDAH,MUKIM AYER PUTIH
12825,2,KEDAH,MUKIM BAGAN SAMAK
12826,2,KEDAH,MUKIM BAGAN SENA
12827,2,KEDAH,MUKIM BAKAI
12828,2,KEDAH,MUKIM BANDAR KULIM
12829,2,KEDAH,MUKIM BELIMBING KANAN
12830,2,KEDAH,MUKIM BINJAL
12831,2,KEDAH,MUKIM BOHOHR
12832,2,KEDAH,MUKIM BOHOR
12833,2,KEDAH,MUKIM BOHOR PADANG MATSIRAT
12834,2,KEDAH,MUKIM BONGGOR
12835,2,KEDAH,MUKIM BONGOR
12836,2,KEDAH,MUKIM BUJANG
12837,2,KEDAH,MUKIM BUKIT BESAR
12838,2,KEDAH,MUKIM BUKIT LADA
12839,2,KEDAH,MUKIM BUKIT PINANG
12840,2,KEDAH,MUKIM BUKIT RAYA
12841,2,KEDAH,MUKIM BUKIT TENGAH
12842,2,KEDAH,MUKIM BUKIT TINGGI
12843,2,KEDAH,MUKIM BUNGA RAYA
12844,2,KEDAH,MUKIM DERANG
12845,2,KEDAH,MUKIM DERGA
12846,2,KEDAH,MUKIM DERGA KAMPUNG KUBANG BUAYA
12847,2,KEDAH,MUKIM DIRAJA
12848,2,KEDAH,MUKIM GAJAH MATI
12849,2,KEDAH,MUKIM GELONG
12850,2,KEDAH,MUKIM GELONG RAMBAI
12851,2,KEDAH,MUKIM GUAR CHEMPEDAK
12852,2,KEDAH,MUKIM GUAR KEPAYANG
12853,2,KEDAH,MUKIM GUAR PAYANG
12854,2,KEDAH,MUKIM GUNONG
12855,2,KEDAH,MUKIM GUNUNG
12856,2,KEDAH,MUKIM GUNUNG KERIANG
12857,2,KEDAH,MUKIM HERAM
12858,2,KEDAH,MUKIM HOSBA
12859,2,KEDAH,MUKIM HUTAN KAMPUNG
12860,2,KEDAH,MUKIM HUTANG KAMPUNG
12861,2,KEDAH,MUKIM JABI
12862,2,KEDAH,MUKIM JABI BATU 9 1 2
12863,2,KEDAH,MUKIM JENERI
12864,2,KEDAH,MUKIM JENERI SIK
12865,2,KEDAH,MUKIM JERAM
12866,2,KEDAH,MUKIM JERAM TUNJANG
12867,2,KEDAH,MUKIM JERLUN
12868,2,KEDAH,MUKIM JERLUN SUNGAI KOROK KUBANG SEPAT
12869,2,KEDAH,MUKIM JERSM
12870,2,KEDAH,MUKIM JERUN
12871,2,KEDAH,MUKIM JITRA
12872,2,KEDAH,MUKIM KAMPUNG HUMA
12873,2,KEDAH,MUKIM KAMPUNG KEDAWANG
12874,2,KEDAH,MUKIM KANGKONG
12875,2,KEDAH,MUKIM KARANGAN
12876,2,KEDAH,MUKIM KEDA
12877,2,KEDAH,MUKIM KEDAWANG
12878,2,KEDAH,MUKIM KEDAWANG KAMPUNG BOHOR TEMPOYAK
12879,2,KEDAH,MUKIM KEDAWANG TEMOYONG
12880,2,KEDAH,MUKIM KELADI
12881,2,KEDAH,MUKIM KEPELU
12882,2,KEDAH,MUKIM KEPLU
12883,2,KEDAH,MUKIM KERIANG
12884,2,KEDAH,MUKIM KODIANG
12885,2,KEDAH,MUKIM KUAH
12886,2,KEDAH,MUKIM KUAH JALAN LISRAM
12887,2,KEDAH,MUKIM KUAH KAMPUNG BENDANG BARU
12888,2,KEDAH,MUKIM KUAH LEBUHRAYA LANGKAWI
12889,2,KEDAH,MUKIM KUALA KANGKONG
12890,2,KEDAH,MUKIM KUALA KEDAH
12891,2,KEDAH,MUKIM KUALA MUDA
12892,2,KEDAH,MUKIM KUALA NERANG
12893,2,KEDAH,MUKIM KUALA PEGANG
12894,2,KEDAH,MUKIM KUALA SUNGAI
12895,2,KEDAH,MUKIM KUBANG PASU
12896,2,KEDAH,MUKIM KUBANG PASU NAPOH
12897,2,KEDAH,MUKIM KUBANG ROTAN
12898,2,KEDAH,MUKIM KUPANG
12899,2,KEDAH,MUKIM KURONG HITAM
12900,2,KEDAH,MUKIM KURUNG HITAM
12901,2,KEDAH,MUKIM LAKA TEMIN
12902,2,KEDAH,MUKIM LANGGAR
12903,2,KEDAH,MUKIM LENGKUAS
12904,2,KEDAH,MUKIM LEPAI
12905,2,KEDAH,MUKIM LEPAI LANGGAR
12906,2,KEDAH,MUKIM LESONG
12907,2,KEDAH,MUKIM LESUNG
12908,2,KEDAH,MUKIM LIMBONG
12909,2,KEDAH,MUKIM LIMBONG ALOR KELADI
12910,2,KEDAH,MUKIM LINTAH
12911,2,KEDAH,MUKIM LUBOK SETOL
12912,2,KEDAH,MUKIM LUNAS
12913,2,KEDAH,MUKIM MALAU
12914,2,KEDAH,MUKIM MALAU TNB KB A 14
12915,2,KEDAH,MUKIM MERGONG
12916,2,KEDAH,MUKIM NAGA
12917,2,KEDAH,MUKIM NAGA LILIT
12918,2,KEDAH,MUKIM NAGA TOK JALAI
12919,2,KEDAH,MUKIM NAKA
12920,2,KEDAH,MUKIM NBOHOR
12921,2,KEDAH,MUKIM PADANG CHENDERAI
12922,2,KEDAH,MUKIM PADANG CINA
12923,2,KEDAH,MUKIM PADANG HANG
12924,2,KEDAH,MUKIM PADANG HANG NAGA
12925,2,KEDAH,MUKIM PADANG KERBAU
12926,2,KEDAH,MUKIM PADANG LALANG
12927,2,KEDAH,MUKIM PADANG LEMBU
12928,2,KEDAH,MUKIM PADANG MAKSIRAT
12929,2,KEDAH,MUKIM PADANG MAT SIRAT
12930,2,KEDAH,MUKIM PADANG MATIRAT
12931,2,KEDAH,MUKIM PADANG MATSIRAT
12932,2,KEDAH,MUKIM PADANG MEHA
12933,2,KEDAH,MUKIM PADANG MERBAU
12934,2,KEDAH,MUKIM PADANG MUSIM
12935,2,KEDAH,MUKIM PADANG PEARHU
12936,2,KEDAH,MUKIM PADANG PELIANG
12937,2,KEDAH,MUKIM PADANG PERAHU
12938,2,KEDAH,MUKIM PADANG PERAHU TUNJANG
12939,2,KEDAH,MUKIM PADANG PUSING
12940,2,KEDAH,MUKIM PADANG SANAI
12941,2,KEDAH,MUKIM PADANG TEMAK
12942,2,KEDAH,MUKIM PADANG TERAP
12943,2,KEDAH,MUKIM PADANG TERAP KANAN
12944,2,KEDAH,MUKIM PADANG TERAP KIRI
12945,2,KEDAH,MUKIM PANGKALAN KUNDUR
12946,2,KEDAH,MUKIM PEDU
12947,2,KEDAH,MUKIM PEKULA
12948,2,KEDAH,MUKIM PEKULA TIKAM BATU
12949,2,KEDAH,MUKIM PELIANG
12950,2,KEDAH,MUKIM PELUBANG
12951,2,KEDAH,MUKIM PENGKALAN KUNDOR
12952,2,KEDAH,MUKIM PENGKALAN KUNDUR
12953,2,KEDAH,MUKIM PERING
12954,2,KEDAH,MUKIM PERING KUBANG PASU
12955,2,KEDAH,MUKIM PERING PADANG SERA
12956,2,KEDAH,MUKIM PINANG TUNGGAL
12957,2,KEDAH,MUKIM PULAI
12958,2,KEDAH,MUKIM PULAI BALING
12959,2,KEDAH,MUKIM PUMPONG
12960,2,KEDAH,MUKIM PUTAT
12961,2,KEDAH,MUKIM PUTAT MANGGOL BONGGOR
12962,2,KEDAH,MUKIM RAMBAI
12963,2,KEDAH,MUKIM SALA BESAR
12964,2,KEDAH,MUKIM SALA KECHIK
12965,2,KEDAH,MUKIM SALA KECIL
12966,2,KEDAH,MUKIM SANGLANG
12967,2,KEDAH,MUKIM SEDIM
12968,2,KEDAH,MUKIM SELUANG
12969,2,KEDAH,MUKIM SIDAM KIRI
12970,2,KEDAH,MUKIM SIK
12971,2,KEDAH,MUKIM SIMPOR
12972,2,KEDAH,MUKIM SIMPOR BESAR TIKAM BATU
12973,2,KEDAH,MUKIM SIMPOR TIKAM BATU
12974,2,KEDAH,MUKIM SINGKIR
12975,2,KEDAH,MUKIM SIONG
12976,2,KEDAH,MUKIM SOK
12977,2,KEDAH,MUKIM SUNGAI BARU
12978,2,KEDAH,MUKIM SUNGAI DAUN
12979,2,KEDAH,MUKIM SUNGAI LAKA
12980,2,KEDAH,MUKIM SUNGAI PASIR
12981,2,KEDAH,MUKIM SUNGAI PASIR KUALA MUDA
12982,2,KEDAH,MUKIM SUNGAI PASIR TEMPAT BUKIT LALANG
12983,2,KEDAH,MUKIM SUNGAI SELUANG
12984,2,KEDAH,MUKIM SUNGAI SELUANG LUNAS
12985,2,KEDAH,MUKIM SUNGAI ULAR
12986,2,KEDAH,MUKIM TAJAR
12987,2,KEDAH,MUKIM TAJAR BATU 8
12988,2,KEDAH,MUKIM TAWAR
12989,2,KEDAH,MUKIM TEBENGAU
12990,2,KEDAH,MUKIM TEKAI
12991,2,KEDAH,MUKIM TEKAI KANAN
12992,2,KEDAH,MUKIM TEKAI KANAN NAKA
12993,2,KEDAH,MUKIM TEKAI KIRI
12994,2,KEDAH,MUKIM TELAGA EMAS
12995,2,KEDAH,MUKIM TELAGA MAS
12996,2,KEDAH,MUKIM TELEGA MAS
12997,2,KEDAH,MUKIM TELOI
12998,2,KEDAH,MUKIM TELOI KANAN
12999,2,KEDAH,MUKIM TELOK CHENGAI
13000,2,KEDAH,MUKIM TELOK EWA
13001,2,KEDAH,MUKIM TELOK KECHAI
13002,2,KEDAH,MUKIM TEMIM
13003,2,KEDAH,MUKIM TEMIN
13004,2,KEDAH,MUKIM TEMONYONG
13005,2,KEDAH,MUKIM TERAP SERDANG
13006,2,KEDAH,MUKIM TEROI
13007,2,KEDAH,MUKIM TITI GAJAH
13008,2,KEDAH,MUKIM TOBIAR
13009,2,KEDAH,MUKIM TOBIAR BARU
13010,2,KEDAH,MUKIM TOK WENG
13011,2,KEDAH,MUKIM TOKAI
13012,2,KEDAH,MUKIM TUALAK
13013,2,KEDAH,MUKIM TUALANG
13014,2,KEDAH,MUKIM TUALANG POKOK SENA
13015,2,KEDAH,MUKIM TUNJANG
13016,2,KEDAH,MUKIM UJONG MERGONG
13017,2,KEDAH,MUKIM ULI MELAKA
13018,2,KEDAH,MUKIM ULU
13019,2,KEDAH,MUKIM ULU MEL AKA
13020,2,KEDAH,MUKIM ULU MELAKA
13021,2,KEDAH,MUKIM ULU MELAKA ULU MELAKA
13022,2,KEDAH,MUKIM WANG TEPUS
13023,2,KEDAH,MUKIM YAN
13024,2,KEDAH,MUKIMM BUKIT LADA
13025,2,KEDAH,MUKIMM DERANG
13026,2,KEDAH,MUKIMM DERGA
13027,2,KEDAH,MUKIMM GUAR KEPAYANG
13028,2,KEDAH,MUKIMM GUNUNG
13029,2,KEDAH,MUKIMM KANGKONG
13030,2,KEDAH,MUKIMM KUBANG ROTAN
13031,2,KEDAH,MUKIMM LANGGAR
13032,2,KEDAH,MUKIMM MERGONG
13033,2,KEDAH,MUKIMM PENGKALAN KUNDOR
13034,2,KEDAH,MUKIMM RAMBAI
13035,2,KEDAH,MUKIMM TAJAR
13036,2,KEDAH,MUKIMM TUALANG
13037,2,KEDAH,MUKIMN BOHOR
13038,2,KEDAH,MUKIN BONGOR
13039,2,KEDAH,MUKIN GAJAH MATI
13040,2,KEDAH,MUKIN KUAH
13041,2,KEDAH,MULIM GELONG
13042,2,KEDAH,MUTIARA BANDAR PUTERI JAYA
13043,2,KEDAH,MUTIARA RESIDENCE
13044,2,KEDAH,NAAM SDN BHD
13045,2,KEDAH,NAGA LILIT
13046,2,KEDAH,NAKA
13047,2,KEDAH,NAN
13048,2,KEDAH,NAPOH
13049,2,KEDAH,NASI ARAB KAKI GUNUNG RAYA CAFE
13050,2,KEDAH,NAVY AND MMEA OFFICE STAFF
13051,2,KEDAH,NAVY S PR ROOM
13052,2,KEDAH,NAVY SECURITY PROTELA
13053,2,KEDAH,NCITY
13054,2,KEDAH,NEOH KLINIK
13055,2,KEDAH,NEW VILLAGE
13056,2,KEDAH,NEW WING
13057,2,KEDAH,NILAM SARI CENTRAL PARK
13058,2,KEDAH,NILL
13059,2,KEDAH,NIRAI BATIN
13060,2,KEDAH,NORTH AVENUE
13061,2,KEDAH,NORTHFIELD YARRA PARK
13062,2,KEDAH,NUKIM JERLUN
13063,2,KEDAH,NYIOR CABANG
13064,2,KEDAH,NYIOR CHABANG
13065,2,KEDAH,NYIOR SEPOHOIN MUKIM BOHOR
13066,2,KEDAH,OCEAN COLLECTION SDN BHD
13067,2,KEDAH,OCEAN FRONT ESTATE
13068,2,KEDAH,OFF DATUK KUMBAR
13069,2,KEDAH,OFF JALAN ABDUL HALIM
13070,2,KEDAH,OFF JALAN ALOR SEMADOM
13071,2,KEDAH,OFF JALAN CHANGLOON
13072,2,KEDAH,OFF JALAN DATUK KUMBAR
13073,2,KEDAH,OFF JALAN INAI
13074,2,KEDAH,OFF JALAN KOTA TANAH
13075,2,KEDAH,OFF JALAN KUALA KEDAH BT 3
13076,2,KEDAH,OFF JALAN LAMA
13077,2,KEDAH,OFF JALAN LANGGAR
13078,2,KEDAH,OFF JALAN LUMPUR
13079,2,KEDAH,OFF JALAN MENANTI
13080,2,KEDAH,OFF JALAN PEGAWAI
13081,2,KEDAH,OFF JALAN PENARAK
13082,2,KEDAH,OFF JALAN PEREMBA
13083,2,KEDAH,OFF JALAN PERGAM
13084,2,KEDAH,OFF JALAN PUTRA
13085,2,KEDAH,OFF JALAN PUTRA MERGONG II
13086,2,KEDAH,OFF JALAN SEKERAT
13087,2,KEDAH,OFF JALAN SINTOK
13088,2,KEDAH,OFF JALAN STADIUM
13089,2,KEDAH,OFF JALAN SULTANAH
13090,2,KEDAH,OFF JALAN TAMAN LUM SUN
13091,2,KEDAH,OFF JALAN TELOK WANJAH
13092,2,KEDAH,OFF JALAN TELUK WANJAH
13093,2,KEDAH,OFF JALAN TENGKU ABDUL HALIM
13094,2,KEDAH,OFF JALAN TIONG
13095,2,KEDAH,OFF JALAN TUN RAZAK
13096,2,KEDAH,OFF JALAN TUNKU ABDUL HALIM
13097,2,KEDAH,OFF JALAN TUNKU BENDAHARA
13098,2,KEDAH,OFF LEBUHRAYA SULTANAH BAHIYAH
13099,2,KEDAH,OFF LORONG AYER PUTIH
13100,2,KEDAH,OFF LORONG HAJI HASSAN
13101,2,KEDAH,OFF LORONG HAJI MD SAMAN
13102,2,KEDAH,OFF LORONG INAI
13103,2,KEDAH,OFF LORONG KAMPUNG PISANG
13104,2,KEDAH,OFF LORONG PAUH
13105,2,KEDAH,OFF LORONG PERKIM
13106,2,KEDAH,OFF SEBERANG JALAN PUTRA
13107,2,KEDAH,OFF SIMPANG KUALA
13108,2,KEDAH,OFF TAMAN SERINDIT
13109,2,KEDAH,OFF TELUK WANJAH
13110,2,KEDAH,OFFICE MANAGEMENT CENANG MALLL
13111,2,KEDAH,OLEOLE MARKETING SDN BHD
13112,2,KEDAH,ONE LOVE FOOD STATION
13113,2,KEDAH,ORIENTAL VILLAGE
13114,2,KEDAH,OZA HOLDINGS SDN BHD
13115,2,KEDAH,P & OCORPORATE SERVICES AS PLT
13116,2,KEDAH,PADAN SERA
13117,2,KEDAH,PADANG
13118,2,KEDAH,PADANG BULANG
13119,2,KEDAH,PADANG BULUH
13120,2,KEDAH,PADANG CENDERAI
13121,2,KEDAH,PADANG ESTATE
13122,2,KEDAH,PADANG GAONG
13123,2,KEDAH,PADANG GEH
13124,2,KEDAH,PADANG HANG
13125,2,KEDAH,PADANG JANGGUS JUNJONG
13126,2,KEDAH,PADANG KERASAK
13127,2,KEDAH,PADANG KULIM
13128,2,KEDAH,PADANG LALANG
13129,2,KEDAH,PADANG LALANG AIR HANGAT
13130,2,KEDAH,PADANG LALANG ALOR JANGGUS
13131,2,KEDAH,PADANG LALANG MUKIM AYER HANGAT
13132,2,KEDAH,PADANG LEMBU
13133,2,KEDAH,PADANG LEMBU 311093
13134,2,KEDAH,PADANG LUMAT
13135,2,KEDAH,PADANG MAT SIRAT
13136,2,KEDAH,PADANG MATSIRAT
13137,2,KEDAH,PADANG MATSITRAT
13138,2,KEDAH,PADANG MEHA
13139,2,KEDAH,PADANG NYIOR
13140,2,KEDAH,PADANG PEGANG
13141,2,KEDAH,PADANG PELIANG
13142,2,KEDAH,PADANG PERAHU
13143,2,KEDAH,PADANG PERAK
13144,2,KEDAH,PADANG PUSING
13145,2,KEDAH,PADANG RANGGUT
13146,2,KEDAH,PADANG SAGA ULU MELAKA
13147,2,KEDAH,PADANG SANAI
13148,2,KEDAH,PADANG SERA
13149,2,KEDAH,PADANG SERAI
13150,2,KEDAH,PADANG SERAI ESTATE
13151,2,KEDAH,PADANG TEMAK
13152,2,KEDAH,PADANG TEMBAK
13153,2,KEDAH,PADANG TEMBUSU
13154,2,KEDAH,PADANG TEMUSU
13155,2,KEDAH,PADANG TEMUSU JALAN SUNGAI PASIR
13156,2,KEDAH,PADANG TENUSU
13157,2,KEDAH,PADANG TERAP
13158,2,KEDAH,PADANG TERAP KANAN
13159,2,KEDAH,PADANG TERAP KILANG GULA
13160,2,KEDAH,PADANG TERAP KIRI
13161,2,KEDAH,PADANG TERAP NAKA
13162,2,KEDAH,PADANG TOK KESOP
13163,2,KEDAH,PADI EMAS
13164,2,KEDAH,PAGAR MUSEH
13165,2,KEDAH,PAK LAN KELI BAKAR SEBELAH PPK GUAR
13166,2,KEDAH,PANDANG MATSIRAT
13167,2,KEDAH,PANGSAPURI ANGSANA
13168,2,KEDAH,PANGSAPURI BAKAWALI
13169,2,KEDAH,PANGSAPURI SIMFONI BELIZE 2A
13170,2,KEDAH,PANGSAPURI SIMFONI BELIZE 2B
13171,2,KEDAH,PANGSAPURI TLDM
13172,2,KEDAH,PANJANG
13173,2,KEDAH,PANTAI CENANG
13174,2,KEDAH,PANTAI CENANG MJUKIM KEDAWANG
13175,2,KEDAH,PANTAI CENANG MUKIM KEDAWANG
13176,2,KEDAH,PANTAI CHENANG
13177,2,KEDAH,PANTAI HALBAN
13178,2,KEDAH,PANTAI JOHOR
13179,2,KEDAH,PANTAI KOK
13180,2,KEDAH,PANTAI MERDEKA
13181,2,KEDAH,PANTAI MURNI
13182,2,KEDAH,PANTAI RAJA
13183,2,KEDAH,PANTAI TENGAH
13184,2,KEDAH,PANTAI TENGAH KEDAWANG
13185,2,KEDAH,PARIT HAJI YUSOF
13186,2,KEDAH,PARIT NIBONG
13187,2,KEDAH,PARIT PANJANG
13188,2,KEDAH,PASAR BARU
13189,2,KEDAH,PASAR BESAR
13190,2,KEDAH,PASAR BESAR SUNGAI PETANI
13191,2,KEDAH,PASAR LAMA
13192,2,KEDAH,PASAR PEMBORONG IKAN
13193,2,KEDAH,PASAR TAMAN SRI WANG
13194,2,KEDAH,PASARAYA CMART
13195,2,KEDAH,PASARAYA KEDAWANG
13196,2,KEDAH,PASARAYA TF VALUE MART
13197,2,KEDAH,PASIR HITAM MUKIM AYER HANGAT
13198,2,KEDAH,PASUKAN GERAKAN AM
13199,2,KEDAH,PASUKAN GERAKAN AM BATALION 2
13200,2,KEDAH,PASUKAN GERAKAN AM PGA
13201,2,KEDAH,PASUNGAI PETANI
13202,2,KEDAH,PAYA
13203,2,KEDAH,PAYA BESAR
13204,2,KEDAH,PAYA KAMPUNG TOK KESOP
13205,2,KEDAH,PAYA KELUBI
13206,2,KEDAH,PAYA KEMUNTING
13207,2,KEDAH,PAYA MENGKUANG
13208,2,KEDAH,PAYA NAHU
13209,2,KEDAH,PAYA SENA
13210,2,KEDAH,PDG LALANG
13211,2,KEDAH,PDG MATSIRAT
13212,2,KEDAH,PDG PASIR KUAH
13213,2,KEDAH,PEACE PARK
13214,2,KEDAH,PEACEEE PARK
13215,2,KEDAH,PEARL GAIN SDN BHD
13216,2,KEDAH,PEDATI
13217,2,KEDAH,PEDU
13218,2,KEDAH,PEGANG
13219,2,KEDAH,PEJ RISDA STESEN PDG TERAP
13220,2,KEDAH,PEJ TANAH DAERAH
13221,2,KEDAH,PEJABAT AGAMA SERDANG
13222,2,KEDAH,PEJABAT DAERAH DAN TANAH BALING
13223,2,KEDAH,PEJABAT DAERAH DAN TANAH BANDAR BAHARU
13224,2,KEDAH,PEJABAT DAERAH DAN TANAH KUALA MUDA
13225,2,KEDAH,PEJABAT DAERAH JERLUN
13226,2,KEDAH,PEJABAT DAERAH KOTA SETAR
13227,2,KEDAH,PEJABAT DAERAH KUBANG PASU
13228,2,KEDAH,PEJABAT DAERAH LAMA
13229,2,KEDAH,PEJABAT EXCO & YB KERAJAAN NEGERI KEDAH
13230,2,KEDAH,PEJABAT KAWALAN BOMBA DAN PENYELAMAT
13231,2,KEDAH,PEJABAT KEBUDAYAAN DAN KESENIAN NEGERI KEDAH
13232,2,KEDAH,PEJABAT MAJLIS DAERAH JITRA
13233,2,KEDAH,PEJABAT MAQIS NEGERI KEDAH
13234,2,KEDAH,PEJABAT MARA DAERAH BANDAR BAHARU
13235,2,KEDAH,PEJABAT MARA DATARAN UMNO
13236,2,KEDAH,PEJABAT MB SULTAN KEDAH MB INCORPORATED
13237,2,KEDAH,PEJABAT PENGETUA
13238,2,KEDAH,PEJABAT PENGURUSAN LEMBAGA GETAH KEDAH
13239,2,KEDAH,PEJABAT PENGURUSAN SERI LAGENDA KONDOMINIUM
13240,2,KEDAH,PEJABAT PENYELIA
13241,2,KEDAH,PEJABAT POLIS BUKIT KAYU HITAM
13242,2,KEDAH,PEJABAT TALIWORK
13243,2,KEDAH,PEKAN
13244,2,KEDAH,PEKAN AIR HITAM
13245,2,KEDAH,PEKAN AIR TAWAR
13246,2,KEDAH,PEKAN ALOR JANGGUS
13247,2,KEDAH,PEKAN ANAK BUKIT
13248,2,KEDAH,PEKAN ASUN
13249,2,KEDAH,PEKAN ATAP
13250,2,KEDAH,PEKAN AYER HITAM
13251,2,KEDAH,PEKAN BAHRU
13252,2,KEDAH,PEKAN BALING
13253,2,KEDAH,PEKAN BARU
13254,2,KEDAH,PEKAN BARU CHANGLUN
13255,2,KEDAH,PEKAN BARU KUALA NERANG
13256,2,KEDAH,PEKAN BARU KUPANG
13257,2,KEDAH,PEKAN BARU MEGAT DEWA
13258,2,KEDAH,PEKAN BARU PADANG MATSIRAT
13259,2,KEDAH,PEKAN BARU PANDAK MAYAH
13260,2,KEDAH,PEKAN BARU PENDANG
13261,2,KEDAH,PEKAN BARU SEMELIANG
13262,2,KEDAH,PEKAN BARU SIK
13263,2,KEDAH,PEKAN BATU 17
13264,2,KEDAH,PEKAN BATU 4
13265,2,KEDAH,PEKAN BATU 5
13266,2,KEDAH,PEKAN BATU 5 SIK
13267,2,KEDAH,PEKAN BATU LIMA
13268,2,KEDAH,PEKAN BEDONG
13269,2,KEDAH,PEKAN BINJAL
13270,2,KEDAH,PEKAN BUKIT JENUN
13271,2,KEDAH,PEKAN BUKIT PAYONG
13272,2,KEDAH,PEKAN BUKIT PAYUNG
13273,2,KEDAH,PEKAN BUKIT PINANG
13274,2,KEDAH,PEKAN BUKIT SELAMBAU
13275,2,KEDAH,PEKAN CHANGLOON
13276,2,KEDAH,PEKAN CHANGLOON II
13277,2,KEDAH,PEKAN CHANGLUN
13278,2,KEDAH,PEKAN CHANGLUN 2
13279,2,KEDAH,PEKAN CHANGLUN II
13280,2,KEDAH,PEKAN CINA
13281,2,KEDAH,PEKAN DALAM
13282,2,KEDAH,PEKAN DALAM ANAK BUKIT
13283,2,KEDAH,PEKAN ENIANG
13284,2,KEDAH,PEKAN GUAR CHEMPEDAK
13285,2,KEDAH,PEKAN GUNUNG KERIANG
13286,2,KEDAH,PEKAN GURUN
13287,2,KEDAH,PEKAN JENIANG
13288,2,KEDAH,PEKAN JENUN
13289,2,KEDAH,PEKAN JERLUN
13290,2,KEDAH,PEKAN JITRA
13291,2,KEDAH,PEKAN JITRA 1
13292,2,KEDAH,PEKAN JITRA 2
13293,2,KEDAH,PEKAN JITRA 2 2
13294,2,KEDAH,PEKAN JITRA 3
13295,2,KEDAH,PEKAN JITRA LAMA
13296,2,KEDAH,PEKAN JUNJONG
13297,2,KEDAH,PEKAN KAMPUNG BUKIT
13298,2,KEDAH,PEKAN KAMPUNG LALANG
13299,2,KEDAH,PEKAN KAMPUNG LALANG SIONG
13300,2,KEDAH,PEKAN KARANGAN
13301,2,KEDAH,PEKAN KEBUN 500
13302,2,KEDAH,PEKAN KEPALA BATAS
13303,2,KEDAH,PEKAN KERPAN
13304,2,KEDAH,PEKAN KHAMIS
13305,2,KEDAH,PEKAN KHAMIS KUPANG
13306,2,KEDAH,PEKAN KILANG KECIL
13307,2,KEDAH,PEKAN KOBAH
13308,2,KEDAH,PEKAN KODIANG
13309,2,KEDAH,PEKAN KOKBAH KOTA SRG SEMUT
13310,2,KEDAH,PEKAN KOTA
13311,2,KEDAH,PEKAN KOTA KUALA MUDA
13312,2,KEDAH,PEKAN KOTA SARANG SEMUT
13313,2,KEDAH,PEKAN KUAH
13314,2,KEDAH,PEKAN KUAH PANDAK MAYAH
13315,2,KEDAH,PEKAN KUALA KEDAH
13316,2,KEDAH,PEKAN KUALA KETIL
13317,2,KEDAH,PEKAN KUALA NERANG
13318,2,KEDAH,PEKAN KUALA PEGANG
13319,2,KEDAH,PEKAN KUALA SUNGAI
13320,2,KEDAH,PEKAN KUBANG LEMBU
13321,2,KEDAH,PEKAN KUBANG SEPAT
13322,2,KEDAH,PEKAN KUBOR PANJANG
13323,2,KEDAH,PEKAN KUBUR PANJANG
13324,2,KEDAH,PEKAN KULIM
13325,2,KEDAH,PEKAN KUPANG
13326,2,KEDAH,PEKAN LAMA
13327,2,KEDAH,PEKAN LAMA CHANGLUN
13328,2,KEDAH,PEKAN LAMA KEPALA BATAS
13329,2,KEDAH,PEKAN LAMA LUBOK BUNTAR
13330,2,KEDAH,PEKAN LAMA LUBPK BUNTAR
13331,2,KEDAH,PEKAN LAMA MEGAT DEWA
