mukim_id,district_id,state_code,district_code,mukim_code,mukim_name
1030001198,26,03,04,43,TASIK BERANGAN
1030001199,27,03,05,04,BUKIT ABAL BARAT
1030001200,27,03,05,05,BUKIT ABAL TIMOR
1030001201,27,03,05,07,BUKIT TANAH
1030001202,27,03,05,09,CHANGGAI
1030001203,27,03,05,11,GONG DATOK TIMOR
1030001204,27,03,05,12,GONG CHAPA
1030001205,27,03,05,13,GONG CHENGAL
1030001206,27,03,05,15,GONG KULIM
1030001207,27,03,05,19,JERUS
1030001208,27,03,05,21,KAMPONG WAKAF
1030001209,27,03,05,22,KOLAM TEMBESU
1030001210,27,03,05,23,MERBOL
1030001211,27,03,05,24,MERKANG
1030001212,27,03,05,25,PADANG PAK AMAT
1030001213,27,03,05,27,PENGKALAN
1030001214,27,03,05,29,SELIGI
1030001215,27,03,05,30,SELISING
1030001216,93,11,07,07,TASIK
1030001217,27,03,05,40,BANDAR PASIR PUTEH
1030001218,27,03,05,70,PEKAN SELISING
1030001219,28,03,06,05,ULU KUSIAL
1030001220,28,03,06,09,KUALA PAKU
1030001221,28,03,06,15,RAMBAI
1030001222,24,03,02,82,TEBING TINGGI
1030001223,28,03,06,40,BANDAR TANAH MERAH
1030001224,29,03,07,01,BECHAH RESAK
1030001225,29,03,07,03,BUNUT SARANG BURONG
1030001226,29,03,07,04,CHENDERONG BATU
1030001227,29,03,07,05,CHERANG MELINTANG
1030001228,29,03,07,07,JAL
1030001229,29,03,07,08,KAMPONG LAUT
1030001230,29,03,07,09,KELABORAN
1030001231,29,03,07,13,MAK NERALANG
1030001232,29,03,07,14,MORAK
1030001233,29,03,07,15,PASIR PEKAN
1030001236,29,03,07,19,SELEHONG SELATAN
1030001237,29,03,07,22,SUNGAI PINANG
1030001238,29,03,07,29,WAKAF DELIMA
1030001239,31,03,10,05,KANDEK
1030001240,31,03,10,07,KUALA GERIS
1030001241,31,03,10,08,KUALA KRAI
1030001242,31,03,10,11,KUALA PERGAU
1030001243,31,03,10,14,MAMBONG
1030001244,31,03,10,40,BANDAR KUALA KRAI
1030001245,32,03,11,02,BUNGA TANJONG
1030001246,32,03,11,06,KUALA BALAH
1030001247,25,03,03,17,PULAI CHONDONG
1030001248,31,03,10,01,BATU MENGKEBANG
1030001249,31,03,10,09,KUALA NAL
1030001250,25,03,03,11,LABOK
1030001251,29,03,07,28,WAKAF BHARU
1030001252,23,03,01,06,GAJAH MATI
1030001253,24,03,02,18,CHEKLI
1030001254,24,03,02,33,KEMUMIN
1030001255,24,03,02,48,MELOR
1030001256,77,09,01,16,PAYA
1030001257,26,03,04,23,KIAT
1030001258,27,03,05,03,BERANGAN
1030001259,27,03,05,18,JERAM
1030001260,27,03,05,33,TELIPOK
1030001261,31,03,10,15,MANEK URAI
1030001262,27,03,05,20,KANDIS
1030001263,31,03,10,10,KUALA PAHI
1030001264,31,03,10,03,ENGGONG
1030001265,25,03,03,22,ULU SAT
1030001266,31,03,10,06,KENOR
1030001267,27,03,05,16,GONG NANGKA
1030001268,23,03,01,14,MELAWI
1030001269,30,03,08,04,KETIL
1030001270,26,03,04,38,MERANTI
1030001271,26,03,04,02,ALOR PASIR
1030001272,26,03,04,18,KALA
1030001273,26,03,04,14,GUAL PERIOK
1030001274,26,03,04,05,BAKONG
1030001275,15,02,05,10,RANTAU PANJANG
1030001276,28,03,06,06,JEDOK
1030001277,32,03,11,05,KALAI
1030001278,26,03,04,37,LUBOK SETOL
1030001279,26,03,04,34,LUBOK GONG
1030001280,28,03,06,13,NIBONG
1030001281,26,03,04,60,BANDAR KECHIL RANTAU PANJANG
1030001282,28,03,06,11,LAWANG
1030001283,32,03,11,40,BANDAR JELI
1030001284,28,03,06,16,SOKOR
1030001285,25,03,03,10,KUALA KERAK
1030001286,25,03,03,20,TENGAH
1030001287,84,10,08,46,BANDAR SRI DAMANSARA
1030001288,168,14,01,66,BANDAR BAHARU SUNGAI BESI
1030001290,168,14,01,71,PEKAN BATU CAVES
1030001291,168,14,01,72,PEKAN KEPONG
1030001292,168,14,01,73,PEKAN KUALA PAUH
1030001293,37,05,01,75,PEKAN PETALING
1030001294,168,14,01,75,PEKAN SALAK SOUTH
1030001295,168,14,01,76,PEKAN SG. PENCHALA
1030001296,77,09,01,07,KAYANG
1030001297,77,09,01,09,KUALA PERLIS
1030001299,12,02,02,07,JERLUN
1030001300,12,02,02,76,PEKAN KUALA SANGLANG
1030001301,12,02,02,17,SANGLANG
1030001302,11,02,01,23,PADANG LALANG
1030001303,11,02,01,43,BANDAR KUALA KEDAH
1030001304,11,02,01,15,KUBANG ROTAN
1030001305,11,02,01,12,KANGKONG
1030001306,16,02,06,02,SALA BESAR
1030001307,16,02,06,41,BANDAR YAN
1030001308,11,02,01,26,SALA KECHIK
1030001309,16,02,06,01,DULANG
1030001310,11,02,01,29,TEBENGAU
1030001311,16,02,06,04,SUNGAI DAUN
1030001312,16,02,06,05,YAN
1030001313,16,02,06,72,PEKAN SUNGAI LIMAU DALAM
1030001314,15,02,05,07,MERBOK
1030001315,16,02,06,03,SINGKIR
1030001316,16,02,06,75,PEKAN SINGKIR
1030001317,59,07,01,01,MUKIM 1
1030001318,15,02,05,06,KUALA
1030001323,59,07,01,41,BANDAR PRAI
1030001325,60,07,02,40,BANDAR BUTTERWORTH
1030001329,67,08,04,05,KUALA KURAU
1030001330,67,08,04,02,BAGAN TIANG
1030001331,67,08,04,08,TANJONG PIANDANG
1030001332,67,08,04,07,SELINSING
1030001334,69,08,06,10,TERUNG
1030001335,65,08,02,04,PENGKALAN BAHARU
1030001336,65,08,02,05,SITIAWAN
1030001337,76,08,13,05,SUNGAI SUMUN
1030001338,65,08,02,02,LEKIR
1030001339,76,08,13,03,RUNGKUP
1030001340,81,10,05,01,BAGAN NAKHODA OMAR
1030001342,81,10,05,85,PEKAN AIR MANIS
1030001344,80,10,04,09,TANJONG KARANG
1030001345,80,10,04,03,UJONG PERMATANG
1030001346,80,10,04,73,PEKAN JERAM
1030001347,79,10,02,77,PEKAN MORIB
1030001348,79,10,02,43,BANDAR TANJONG SEPAT
1030001349,168,14,01,70,PEKAN BATU
1030001350,39,05,03,73,PEKAN CHUAH
1030001351,39,05,03,70,PEKAN LUKUT
1030001352,39,05,03,04,PORT DICKSON
1030001353,39,05,03,74,PEKAN PORT DICKSON
1030001354,39,05,03,40,BANDAR PORT DICKSON
1030001355,39,05,03,80,PEKAN BAGAN PINANG
1030001356,39,05,03,41,BANDAR TELOK KEMANG
1030001357,39,05,03,75,PEKAN TELOK KEMANG
1030001359,39,05,03,79,PEKAN SUNGAI MENYALA
1030001360,39,05,03,03,PASIR PANJANG
1030001361,36,04,03,23,SUNGEI BARU ILIR
1030001362,36,04,03,10,KUALA SUNGEI BARU
1030001363,36,04,03,25,SUNGEI BARU TENGAH
1030001364,34,04,01,26,TANGGA BATU
1030001365,34,04,01,27,TANJONG KLING
1030001367,34,04,01,01,ALAI
1030001368,34,04,01,41,BANDAR MELAKA
1030001369,34,04,01,20,PADANG TEMU
1030001370,34,04,01,29,TELOK MAS
1030001371,34,04,01,23,PERNU
1030001372,35,04,02,17,SERKAM
1030001373,35,04,02,20,UMBAI
1030001374,35,04,02,15,SEMPANG
1030001375,35,04,02,19,TEDONG
1030001376,35,04,02,10,MERLIMAU
1030001377,10,01,22,06,KESANG
1030001378,35,04,02,13,SEBATU
1030001379,73,08,10,01,BANDAR
1030001380,6,01,06,40,BANDAR BANDAR MAHARANI
1030001381,6,01,06,11,PARIT BAKAR
1030001382,6,01,06,12,PARIT JAWA
1030001383,38,05,02,10,SRI MENANTI
1030001384,1,01,01,05,LUBOK
1030001385,6,01,06,15,SUNGAI BALANG
1030001386,25,03,03,01,BAGAN
1030001387,1,01,01,06,MINYAK BEKU
1030001388,1,01,01,03,KAMPUNG BAHRU
1030001389,1,01,01,13,SUNGAI PUNGGOR
1030001390,1,01,01,12,SUNGAI KLUANG
1030001391,7,01,07,04,BENUT
1030001392,7,01,07,01,AYER BALOI
1030001395,7,01,07,41,BANDAR PONTIAN KECHIL
1030001396,7,01,07,08,RIMBA TERJUN
1030001397,7,01,07,02,AIR MASIN
1030001398,7,01,07,09,SERKAT
1030001399,2,01,02,07,TANJUNG KUPANG
1030001400,2,01,02,02,PLENTONG
1030001401,2,01,02,06,SUNGAI TIRAM
1030001402,2,01,02,40,BANDAR JOHOR BAHRU
1030001403,4,01,04,07,PENGERANG
1030001404,4,01,04,10,TANJUNG SURAT
1030001405,4,01,04,06,PANTAI TIMUR
1030001406,4,01,04,09,SEDILI KECHIL
1030001407,4,01,04,08,SEDILI BESAR
1030001408,4,01,04,04,KAMBAU
1030001409,52,06,09,03,PONTIAN
1030001410,52,06,09,01,ENDAU
1030001411,52,06,09,42,BANDAR ROMPIN II
1030001412,49,06,06,01,BEBAR
1030001413,52,06,09,43,BANDAR ROMPIN III
1030001414,52,06,09,04,ROMPIN
1030001415,49,06,06,71,PEKAN NENASI
1030001416,49,06,06,07,PEKAN
1030001417,49,06,06,03,KUALA PAHANG
1030001419,47,06,04,41,BANDAR KUANTAN
1030001420,47,06,04,04,KUALA KUANTAN
1030001421,47,06,04,70,PEKAN BESERAH
1030001422,47,06,04,01,BESERAH
1030001423,89,11,03,04,CUKAI
1030001424,89,11,03,09,KIJAL
1030001425,89,11,03,12,TELUK KALUNG
1030001426,89,11,03,73,PEKAN KIJAL
1030001427,88,11,02,07,KUALA PAKA
1030001428,89,11,03,07,KEMASIK
1030001429,89,11,03,08,KERTIH
1030001430,88,11,02,11,SURA
1030001431,88,11,02,70,PEKAN KUALA PAKA
1030001432,89,11,03,72,PEKAN KEMASIK
1030001433,92,11,06,02,MERCANG
1030001434,88,11,02,01,KUALA ABANG
1030001435,92,11,06,70,PEKAN MARANG
1030001436,90,11,04,09,CENERING
1030001437,41,05,05,04,PANTAI
1030001438,87,11,01,09,KELUANG
1030001439,87,11,01,20,TEMBILA
1030001440,27,03,05,31,SEMERAK
1030001441,23,03,01,20,REPEK
1030001442,23,03,01,29,TELONG
1030001443,23,03,01,15,NIPAH
1030001444,23,03,01,19,PERUPOK
1030001445,23,03,01,40,BANDAR BACHOK
1030001446,23,03,01,09,KEMASIN
1030001447,23,03,01,22,SENAK
1030001448,24,03,02,71,PULAU GAJAH
1030001449,24,03,02,77,SEMUT API
1030001450,24,03,02,75,SABAK
1030001451,24,03,02,85,TELOK KITANG
1030001453,24,03,02,04,BADANG
1030001454,24,03,02,20,CHE LATIFF
1030001455,24,03,02,72,PULAU KUNDOR
1030001456,29,03,07,25,TELOK RENJUNA
1030001457,29,03,07,27,TUMPAT
1030001458,29,03,07,26,TUJOH
1030001459,29,03,07,06,GETING
1030001460,87,11,01,18,PULAU PERHENTIAN
1030001461,65,08,02,77,PEKAN PANGKOR
1030001462,65,08,02,79,PEKAN PASIR BOGAK
1030001463,65,08,02,84,PEKAN SUNGAI PINANG KECHIL
1030001464,65,08,02,03,LUMUT
1030001466,62,07,04,45,BANDAR JELUTONG
1030001469,14,02,04,72,PEKAN TELOK DATAI
1030001470,14,02,04,42,BANDAR PADANG LALANG
1030001471,14,02,04,06,ULU MELAKA
1030001472,14,02,04,40,BANDAR KUAH
1030001473,14,02,04,05,PADANG MAT SIRAT
1030001474,14,02,04,41,BANDAR PADANG MAT SIRAT
1030001475,5,01,05,07,PULAU BABI
1030001476,5,01,05,03,MERSING
1030001477,5,01,05,41,BANDAR MERSING
1030001478,5,01,05,12,TENGGAROH
1030001479,5,01,05,10,PULAU TINGGI
1030001480,5,01,05,09,PULAU SIBU
1030001481,47,06,04,05,PENOR
1030001482,29,03,07,23,TABAR
1030001483,62,07,04,46,BANDAR TANJONG BUNGAH
1030001484,62,07,04,41,BANDAR BATU FERINGGI
1030001486,63,07,05,13,MUKIM A
1030001487,63,07,05,15,MUKIM C
1030001488,63,07,05,16,MUKIM D
1030001489,63,07,05,20,MUKIM H
1030001490,63,07,05,21,MUKIM I
1030001496,151,13,29,19,ASAJAYA
1030001497,124,13,02,09,BAU
1030001498,157,13,35,22,TANJUNG MANIS
1030001500,131,13,09,51,BETONG
1030001501,132,13,10,48,BUDU
1030001502,131,13,09,49,DEBAK
1030001503,130,13,08,52,ENGKILILI
1030001504,136,13,14,12,JULAU
1030001505,156,13,34,45,KABONG
1030001506,140,13,18,15,KANOWIT
1030001507,143,13,21,40,KAPIT
1030001508,149,13,27,63,LAWAS
1030001509,148,13,26,65,LIMBANG
1030001510,164,13,42,06,LINGGA
1030001511,147,13,25,31,MULU
1030001512,130,13,08,53,LUBOK ANTU
1030001513,125,13,03,58,LUNDU
1030001514,155,13,33,54,MALUDAM
1030001515,147,13,25,32,MARUDI
1030001516,150,13,28,43,MATU
1030001517,146,13,24,62,MIRI
1030001518,148,13,26,64,NANGA MEDAMIT
1030001519,143,13,21,39,NANGA MERIT
1030001521,138,13,16,42,OYA
1030001522,165,13,43,07,SIBURAN
1030001523,152,13,30,11,PAKAN
1030001524,163,13,41,05,PANTU
1030001525,155,13,33,55,PUSA
1030001526,156,13,34,46,ROBAN
1030001527,126,13,04,03,SAMARAHAN
1030001528,132,13,10,47,SARATOK
1030001529,158,13,36,16,SEBAUH
1030001530,125,13,03,57,SEMATAN
1030001531,127,13,05,56,SERIAN
1030001533,128,13,06,01,SIMUNJAN
1030001534,144,13,22,18,SONG
1030001535,131,13,09,50,SPAOH
1030001536,149,13,27,26,SUNDAR
1030001537,142,13,20,24,TATAU
1030001538,154,13,32,08,TEBEDU
1030001539,149,13,27,27,TRUSAN
1030001540,141,13,19,67,BINTULU
1030001541,137,13,15,14,SIBU
1030001542,153,13,31,13,SELANGAU
1030001543,138,13,16,41,DALAT
1030001544,139,13,17,37,MUKAH
1030001545,139,13,17,38,BALINGIAN
1030001546,123,13,01,59,KUCHING
1030001547,5,01,05,08,PULAU PEMANGGIL
1030001548,5,01,05,06,PULAU AUR
1030001549,69,08,06,04,JEBONG
1030001550,36,04,03,09,KUALA LINGGI
1030001551,62,07,04,44,BANDAR GEORGE TOWN
1030001552,4,01,04,01,ULU SUNGAI JOHOR
1030001553,35,04,02,02,BATANG MALAKA
1030001554,48,06,05,40,BANDAR KUALA LIPIS
1030001555,48,06,05,08,PENJOM
1030001557,48,06,05,06,KECHAU
1030001558,80,10,04,81,PEKAN KAMPONG BARU HULU TIRAM BURUK
1030001559,82,10,06,85,PEKAN KAMPONG PASIR BATU 14 SEMENYIH
1030001560,73,08,10,03,BOTA
1030001561,76,08,13,74,PEKAN KAMPONG SUNGAI HAJI MOHAMED
1030001562,71,08,08,04,GERIK
1030001563,77,09,01,06,JEJAWI
1030001564,64,08,01,03,CHENDERIANG
1030001565,51,06,08,02,JENDERAK
1030001566,46,06,03,01,BURAU
1030001567,50,06,07,01,BATU TALAM
1030001568,48,06,05,10,TELANG
1030001569,48,06,05,04,GUA
1030001570,31,03,10,17,TELEKONG
1030001571,129,13,07,04,SRI AMAN
1030001574,133,13,11,21,SARIKEI
1030001575,135,13,13,23,DARO
1030001576,150,13,28,44,IGAN
1030001577,134,13,12,10,MERADONG
1030001578,166,13,44,20,SEBUYAU
1030001579,8,01,08,09,POGOH
1030001581,12,02,02,89,PEKAN KERPAN
1030001582,15,02,05,76,PEKAN TANJUNG DAWAI
1030001583,15,02,05,73,PEKAN KOTA KUALA MUDA
1030001584,24,03,02,34,KENALI
1030001585,24,03,02,91,BANDAR BARU KUBANG KERIAN
1030001586,24,03,02,84,TELOK BHARU
1030001587,24,03,02,23,DEMIT
1030001588,29,03,07,40,BANDAR TUMPAT
1030001589,26,03,04,09,BUKIT TUKU
1030001590,24,03,02,31,KIJANG
1030001592,28,03,06,14,PASIR GANDA
1030001593,28,03,06,03,BENDANG NYIOR
1030001594,34,04,01,74,PEKAN KLEBANG
1030001595,34,04,01,17,KLEBANG KECHIL
1030001596,34,04,01,25,SUNGEI UDANG
1030001597,35,04,02,76,PEKAN SELANDAR
1030001598,35,04,02,14,SELANDAR
1030001599,36,04,03,70,PEKAN DURIAN TUNGGAL
1030001600,36,04,03,05,DURIAN TUNGGAL
1030001601,41,05,05,02,LABU
1030001602,41,05,05,42,BANDAR SEREMBAN UTAMA
1030001603,41,05,05,82,PEKAN RAHANG BARU
1030001604,52,06,09,49,BANDAR TIOMAN
1030001605,52,06,09,40,BANDAR BAHARU ROMPIN
1030001606,52,06,09,41,BANDAR ROMPIN I
1030001607,62,07,04,47,BANDAR TANJONG TOKONG
1030001608,62,07,04,48,BANDAR TANJONG PINANG
1030001609,84,10,08,87,PEKAN BARU SUNGAI BULOH
1030001610,78,10,01,73,PEKAN TELOK MENEGUN
1030001611,78,10,01,70,PEKAN BUKIT KEMUNING
1030001612,84,10,08,80,PEKAN HICOM
1030001613,78,10,01,43,BANDAR SHAH ALAM
1030001614,84,10,08,45,BANDAR SAUJANA
1030001615,79,10,02,78,PEKAN PERMATANG PASIR
1030001616,79,10,02,74,PEKAN KANCHONG
1030001617,86,10,10,80,PEKAN TANJUNG MAS
1030001619,39,05,03,76,PEKAN BUKIT PELANDOK
1030001620,39,05,03,01,JIMAH
1030001621,86,10,10,40,BANDAR SEPANG
1030001622,79,10,02,80,PEKAN SIMPANG MORIB
1030001623,79,10,02,76,PEKAN KELANANG BATU ENAM
1030001624,79,10,02,84,PEKAN TELOK DATOK
1030001625,79,10,02,40,BANDAR BANTING
1030001626,79,10,02,81,PEKAN SUNGAI MANGGIS
1030001628,79,10,02,07,TELOK PANGLIMA GARANG
1030001629,78,10,01,40,BANDAR KLANG
1030001630,78,10,01,02,KLANG
1030001631,84,10,08,84,PEKAN BARU HICOM
1030001632,84,10,08,41,BANDAR SHAH ALAM
1030001633,84,10,08,43,BANDAR GLENMARIE
1030001634,84,10,08,78,PEKAN COUNTRY HEIGHT
1030001635,84,10,08,92,PEKAN SUBANG JAYA
1030001636,84,10,08,44,BANDAR PETALING JAYA SELATAN
1030001637,84,10,08,89,PEKAN PUCHONG JAYA
1030001638,84,10,08,02,DAMANSARA
1030001639,84,10,08,72,PEKAN PUCHONG
1030001641,86,10,10,70,PEKAN DENGKIL
1030001642,86,10,10,79,PEKAN SUNGAI MERAB
1030001643,86,10,10,44,BANDAR SUNGAI MERAB
1030001644,86,10,10,42,BANDAR BARU SALAK TINGGI
1030001645,82,10,06,71,PEKAN BERANANG
1030001646,82,10,06,91,PEKAN SUNGAI KEMBONG BERANANG
1030001647,41,05,05,46,BANDAR NILAI UTAMA
1030001648,86,10,10,01,DENGKIL
1030001649,82,10,06,86,PEKAN KAMPONG SUNGAI TANGKAS
1030001650,82,10,06,01,BERANANG
1030001651,82,10,06,88,PEKAN SEMENYIH
1030001652,82,10,06,43,BANDAR SEMENYIH
1030001653,82,10,06,73,PEKAN KACHAU
1030001654,82,10,06,49,BANDAR BATU 18 SEMENYIH
1030001655,78,10,01,71,PEKAN KAPAR
1030001656,84,10,08,01,BUKIT RAJA
1030001657,79,10,02,06,TANJONG DUA BELAS
1030001658,80,10,04,77,PEKAN SIMPANG TIGA
1030001659,80,10,04,86,PEKAN TAMBAK JAWA
1030001660,80,10,04,75,PEKAN KUALA SUNGAI BULOH
1030001661,80,10,04,70,PEKAN ASAM JAWA
1030001662,80,10,04,72,PEKAN BUKIT ROTAN
1030001663,80,10,04,07,KUALA SELANGOR
1030001664,80,10,04,40,BANDAR KUALA SELANGOR
1030001665,80,10,04,10,BESTARI JAYA
1030001666,80,10,04,91,PEKAN BESTARI JAYA
1030001667,80,10,04,05,IJOK
1030001668,81,10,05,73,PEKAN SEKINCHAN
1030001669,76,08,13,02,HUTAN MELINTANG
1030001670,75,08,12,01,HULU BERNAM BARAT
1030001671,81,10,05,05,SUNGAI PANJANG
1030001672,75,08,12,02,HULU BERNAM TIMOR
1030001673,83,10,07,04,ULU BERNAM
1030001674,50,06,07,78,PEKAN TRAS
1030001675,44,06,01,01,BENTONG
1030001676,37,05,01,04,KENABOI
1030001677,37,05,01,01,GLAMI LEMI
1030001678,37,05,01,03,ULU TRIANG
1030001680,168,14,01,01,AMPANG
1030001681,82,10,06,44,BANDAR AMPANG
1030001682,168,14,01,44,BANDAR KUALA LUMPUR
1030001683,168,14,01,04,HULU KELANG
1030001684,85,10,09,44,BANDAR ULU KELANG
1030001685,82,10,06,04,ULU LANGAT
1030001687,85,10,09,43,BANDAR GOMBAK SETIA
1030001688,85,10,09,02,ULU KELANG
1030001689,82,10,06,40,BANDAR CHERAS
1030001691,82,10,06,07,SEMENYIH
1030001692,82,10,06,41,BANDAR ULU LANGAT
1030001693,82,10,06,90,PEKAN SRI NANDING
1030001694,82,10,06,84,PEKAN KAJANG
1030001695,82,10,06,06,KAJANG
1030001696,82,10,06,05,ULU SEMENYIH
1030001697,82,10,06,93,PEKAN SUNGAI MAKAU
1030001698,83,10,07,71,PEKAN PERETAK
1030001699,83,10,07,13,SUNGAI TINGGI
1030001700,83,10,07,41,BANDAR ULU YAM BAHARU
1030001701,83,10,07,49,BANDAR SUNGAI CHIK
1030001702,83,10,07,40,BANDAR ULU YAM
1030001703,83,10,07,01,BATANG KALI
1030001704,85,10,09,48,BANDAR SUNGAI BULOH
1030001705,84,10,08,75,PEKAN SUNGAI BULOH
1030001706,85,10,09,77,PEKAN TEMPLER
1030001707,85,10,09,73,PEKAN KUANG
1030001708,85,10,09,41,BANDAR KUANG
1030001709,83,10,07,05,ULU YAM
1030001710,83,10,07,09,PERETAK
1030001711,83,10,07,03,AMPANG PECHAH
1030001712,83,10,07,02,BULOH TELOR
1030001713,83,10,07,10,RASA
1030001714,83,10,07,07,KERLING
1030001715,83,10,07,12,SUNGAI GUMUT
1030001716,83,10,07,06,KALUMPANG
1030001717,83,10,07,42,BANDAR KALUMPANG
1030001718,85,10,09,46,BANDAR KUNDANG
1030001719,85,10,09,42,BANDAR RAWANG
1030001720,85,10,09,03,RAWANG
1030001721,83,10,07,11,SERENDAH
1030001722,84,10,08,85,PEKAN BARU SUBANG
1030001723,83,10,07,48,BANDAR ULU BERNAM II
1030001724,83,10,07,47,BANDAR ULU BERNAM I
1030001725,84,10,08,71,PEKAN MERBAU SEMPAK
1030001726,84,10,08,91,PEKAN SUBANG
1030001727,84,10,08,42,BANDAR DAMANSARA
1030001728,84,10,08,77,PEKAN CEMPAKA
1030001730,84,10,08,04,SUNGAI BULOH
1030001731,84,10,08,81,PEKAN KAYU ARA
1030001732,84,10,08,76,PEKAN SUNGAI PENCHALA
1030001734,168,14,01,05,KUALA LUMPUR
1030001735,84,10,08,40,BANDAR PETALING JAYA
1030001736,84,10,08,82,PEKAN KINRARA
1030001738,84,10,08,74,PEKAN SERDANG
1030001739,84,10,08,86,PEKAN BARU SUNGAI BESI
1030001740,168,14,01,06,PETALING
1030001741,168,14,01,03,CHERAS
1030001742,82,10,06,81,PEKAN CHERAS
1030001743,85,10,09,45,BANDAR KEPONG
1030001744,85,10,09,49,BANDAR SUNGAI PUSU
1030001745,85,10,09,01,BATU
1030001746,168,14,01,07,SETAPAK
1030001747,85,10,09,47,BANDAR SELAYANG
1030001769,169,15,01,29,BANDAR LABUAN
1030001781,88,11,02,06,KUALA DUNGUN
1030001782,88,11,02,40,BANDAR DUNGUN
1030001785,114,12,21,00,TIADA
1030001807,86,10,10,03,SEPANG
1030001809,79,10,02,05,MORIB
1030001810,79,10,02,04,KELANANG
1030001811,79,10,02,03,JUGRA
1030001812,78,10,01,42,BANDAR SULTAN SULAIMAN
1030001813,78,10,01,45,BANDAR KLANG UTAMA
1030001815,80,10,04,01,API-API
1030001817,86,10,10,75,PEKAN BUKIT BISA
1030001818,170,16,01,40,BANDAR PUTRAJAYA
1030001820,47,06,04,06,SUNGAI KARANG
1030001821,90,11,04,22,PULAU PULAU
1030001822,94,11,08,02,KUALA NERUS
1030001823,90,11,04,03,BATU BURUK
1030001824,90,11,04,40,BANDAR KUALA TERENGGANU
1030001825,14,02,04,03,KEDAWANG
1030001826,14,02,04,04,KUAH
1030001827,14,02,04,01,AYER HANGAT
1030001828,15,02,05,02,BUKIT MERIAM
1030001831,94,11,08,04,PULAU REDANG
1030001832,92,11,06,03,PULAU KERENGGA
1030001833,52,06,09,05,TIOMAN
1030001834,5,01,05,04,PADANG ENDAU
1030001835,5,01,05,14,TRIANG
1030001836,5,01,05,05,PENYABONG
1030001837,5,01,05,13,TENGLU
1030001838,5,01,05,01,JEMALUANG
1030001839,33,03,12,02,KUALA BETIS
1030001840,66,08,03,43,BANDAR IPOH (N)
1030001841,33,03,12,01,BALAR
1030001842,33,03,12,04,HAU
1030001843,33,03,12,07,TUEL
1030001844,33,03,12,03,BLAU
1030001845,33,03,12,05,HENDROP
1030001846,33,03,12,06,SIGAR
1030001847,169,15,01,01,DESA
1030001848,41,05,05,47,BANDAR SRI SENDAYAN
1030001849,3,01,03,05,MACHAP
1030001850,6,01,06,02,BANDAR
1030001851,7,01,07,03,API-API
1030001852,1,01,01,01,BAGAN
1030001853,2,01,02,01,JELUTONG
1030001854,3,01,03,07,PALOH
1030001855,6,01,06,13,SRI MENANTI
1030001856,6,01,06,16,SUNGAI RAYA
1030001857,6,01,06,17,SUNGAI TERAP
1030001858,7,01,07,07,PONTIAN
1030001859,7,01,07,10,SUNGAI KARANG
1030001860,22,02,12,04,GAJAH MATI
1030001861,11,02,01,09,GUNONG
1030001862,13,02,03,72,PEKAN LUBOK MERBAU
1030001863,12,02,02,06,JERAM
1030001864,11,02,01,16,LANGGAR
1030001865,21,02,11,07,RAMBAI
1030001866,12,02,02,46,BANDAR KEPALA BATAS
1030001867,26,03,04,16,JEJAWI
1030001868,23,03,01,23,SERDANG
1030001869,24,03,02,14,BINJAI
1030001870,24,03,02,38,KOTA
1030001871,26,03,04,12,GUA
1030001872,26,03,04,17,KANGKONG
1030001873,24,03,02,63,PAYA
1030001874,27,03,05,32,TASIK
1030001875,29,03,07,18,PULAU BESAR
1030001876,28,03,06,18,TEBING TINGGI
1030001877,26,03,04,26,KUBANG BEMBAN
1030001878,29,03,07,10,KETIL
1030001879,26,03,04,41,RANTAU PANJANG
1030001880,40,05,04,16,TANJONG KLING
1030001881,40,05,04,72,PEKAN LUBOK CHINA
1030001882,42,05,06,71,PEKAN BATANG MELAKA
1030001883,48,06,05,07,KUALA LIPIS
1030001884,46,06,03,08,TEBING TINGGI
1030001885,51,06,08,06,MENTAKAB
1030001886,58,06,15,02,BEBAR
1030001887,49,06,06,04,LANGGAR
1030001888,49,06,06,40,BANDAR PEKAN
1030001889,44,06,01,40,BANDAR BENTONG
1030001890,52,06,09,46,BANDAR ENDAU
1030001891,59,07,01,03,MUKIM 3
1030001892,59,07,01,04,MUKIM 4
1030001893,59,07,01,05,MUKIM 5
1030001894,59,07,01,08,MUKIM 8
1030001895,59,07,01,09,MUKIM 9
1030001896,59,07,01,10,MUKIM 10
1030001897,59,07,01,13,MUKIM 13
1030001898,59,07,01,14,MUKIM 14
1030001899,59,07,01,15,MUKIM 15
1030001900,59,07,01,17,MUKIM 17
1030001901,61,07,03,01,MUKIM 1
1030001902,61,07,03,12,MUKIM 12
1030001903,59,07,01,11,MUKIM 11
1030001904,59,07,01,18,MUKIM 18
1030001905,60,07,02,06,MUKIM 6
1030001906,60,07,02,10,MUKIM 10
1030001907,60,07,02,16,MUKIM 16
1030001908,61,07,03,02,MUKIM 2
1030001909,61,07,03,04,MUKIM 4
1030001910,62,07,04,02,MUKIM 14
1030001911,62,07,04,03,MUKIM 15
1030001912,62,07,04,04,MUKIM 16
1030001913,63,07,05,03,MUKIM 3
1030001914,63,07,05,05,MUKIM 5
1030001915,66,08,03,07,TRONOH
1030001916,67,08,04,72,PEKAN SIMPANG EMPAT
1030001917,76,08,13,77,PEKAN SIMPANG TIGA
1030001918,67,08,04,73,PEKAN SIMPANG LIMA
